Index,"Post Length","Encryption Start","Encryption End","Encryption Delta","Start Time","End Time","Process Delta"
46,15060,1777144695.9596,1777144695.9598,0.00015616416931152,1777144695.9596,1777144695.9612,0.0015411376953125
47,15392,1777144696.0374,1777144696.0376,0.00016593933105469,1777144696.0374,1777144696.0392,0.0017688274383545
48,16583,1777144696.1534,1777144696.1535,0.00017094612121582,1777144696.1534,1777144696.155,0.0016529560089111
49,17953,1777144696.2464,1777144696.2465,0.00017905235290527,1777144696.2464,1777144696.2481,0.0017261505126953
50,16804,1777144696.3356,1777144696.3358,0.00013589859008789,1777144696.3356,1777144696.3372,0.0015590190887451
51,15446,1777144696.4135,1777144696.4137,0.00025391578674316,1777144696.4135,1777144696.4151,0.0015759468078613
52,16762,1777144696.4969,1777144696.4971,0.00016403198242188,1777144696.4969,1777144696.4986,0.0016441345214844
53,15989,1777144696.5754,1777144696.5756,0.0001828670501709,1777144696.5754,1777144696.577,0.0015928745269775
54,15213,1777144696.654,1777144696.6541,0.00013899803161621,1777144696.654,1777144696.6564,0.002485990524292
55,15248,1777144696.7354,1777144696.7355,0.00017309188842773,1777144696.7354,1777144696.7371,0.0016911029815674
56,16416,1777144696.8153,1777144696.8154,0.0001530647277832,1777144696.8153,1777144696.8166,0.0012798309326172
57,15102,1777144696.8939,1777144696.8941,0.0001678466796875,1777144696.8939,1777144696.8954,0.0014479160308838
58,15401,1777144696.9731,1777144696.9733,0.00017404556274414,1777144696.9731,1777144696.9745,0.0013887882232666
59,15429,1777144697.058,1777144697.0581,0.00014710426330566,1777144697.058,1777144697.0594,0.0014100074768066
60,19068,1777144697.1437,1777144697.1438,0.00016403198242188,1777144697.1437,1777144697.1454,0.0017001628875732
61,22520,1777144697.2281,1777144697.2283,0.00019192695617676,1777144697.2281,1777144697.2295,0.0014479160308838
62,15735,1777144697.3105,1777144697.3106,0.0001521110534668,1777144697.3105,1777144697.312,0.0015242099761963
63,15813,1777144697.3921,1777144697.3923,0.00015592575073242,1777144697.3921,1777144697.3936,0.0014159679412842
64,15409,1777144697.4763,1777144697.4765,0.00013995170593262,1777144697.4763,1777144697.4777,0.0013790130615234
65,15428,1777144697.5581,1777144697.5582,0.00014615058898926,1777144697.5581,1777144697.5593,0.0012600421905518
66,16332,1777144697.644,1777144697.6442,0.00016498565673828,1777144697.644,1777144697.6454,0.0013937950134277
67,16530,1777144697.7259,1777144697.7261,0.00015997886657715,1777144697.7259,1777144697.7273,0.0013680458068848
68,15422,1777144697.807,1777144697.8071,0.00016999244689941,1777144697.807,1777144697.8084,0.0014629364013672
69,15480,1777144697.8863,1777144697.8865,0.00016188621520996,1777144697.8863,1777144697.8884,0.0020370483398438
70,15153,1777144697.9689,1777144697.969,0.00014901161193848,1777144697.9689,1777144697.9703,0.0014200210571289
71,15810,1777144698.0508,1777144698.051,0.00016117095947266,1777144698.0508,1777144698.0524,0.0015840530395508
72,15146,1777144698.1311,1777144698.1313,0.00018501281738281,1777144698.1311,1777144698.1326,0.001474142074585
73,17296,1777144698.2169,1777144698.2171,0.00013899803161621,1777144698.2169,1777144698.2183,0.001399040222168
74,19632,1777144698.3025,1777144698.3026,0.00014805793762207,1777144698.3025,1777144698.304,0.001568078994751
75,16495,1777144698.3862,1777144698.3863,0.0001521110534668,1777144698.3862,1777144698.3878,0.001594066619873
76,15330,1777144698.4819,1777144698.4821,0.0002129077911377,1777144698.4819,1777144698.4836,0.0016448497772217
77,16423,1777144698.5743,1777144698.5744,0.00014710426330566,1777144698.5743,1777144698.5759,0.0016260147094727
78,16505,1777144698.6547,1777144698.6549,0.00014686584472656,1777144698.6547,1777144698.6566,0.0018370151519775
79,21407,1777144698.7616,1777144698.7617,0.00014519691467285,1777144698.7616,1777144698.7633,0.0017189979553223
80,16087,1777144698.8417,1777144698.8419,0.00015807151794434,1777144698.8417,1777144698.8434,0.0016579627990723
81,15444,1777144698.9191,1777144698.9193,0.00016093254089355,1777144698.9191,1777144698.9206,0.0014889240264893
82,21379,1777144699.023,1777144699.0232,0.00018501281738281,1777144699.023,1777144699.0245,0.0014979839324951
83,15756,1777144699.1046,1777144699.1047,0.00015902519226074,1777144699.1046,1777144699.106,0.0014400482177734
84,15440,1777144699.1866,1777144699.1868,0.00020289421081543,1777144699.1866,1777144699.1893,0.0026819705963135
85,15225,1777144699.2683,1777144699.2685,0.00015401840209961,1777144699.2683,1777144699.2697,0.0013198852539062
86,15123,1777144699.3546,1777144699.3548,0.00018501281738281,1777144699.3546,1777144699.3561,0.0014538764953613
87,21621,1777144699.446,1777144699.4461,0.0001678466796875,1777144699.446,1777144699.4479,0.0019519329071045
88,15216,1777144699.5285,1777144699.5287,0.00015401840209961,1777144699.5285,1777144699.5298,0.0012829303741455
89,15440,1777144699.6063,1777144699.6065,0.00015521049499512,1777144699.6063,1777144699.6076,0.0013000965118408
90,19611,1777144699.69,1777144699.6901,0.00015377998352051,1777144699.69,1777144699.6925,0.0025680065155029
91,15770,1777144699.7715,1777144699.7717,0.00015687942504883,1777144699.7715,1777144699.7728,0.0013270378112793
92,21610,1777144699.8642,1777144699.8644,0.00015902519226074,1777144699.8642,1777144699.8657,0.0014410018920898
93,22548,1777144699.9509,1777144699.9511,0.00018906593322754,1777144699.9509,1777144699.9523,0.0014619827270508
94,17591,1777144700.0404,1777144700.0406,0.00020790100097656,1777144700.0404,1777144700.0421,0.0017490386962891
95,15041,1777144700.1236,1777144700.1238,0.00020599365234375,1777144700.1236,1777144700.1251,0.0014829635620117
96,16407,1777144700.2024,1777144700.2025,0.0001518726348877,1777144700.2024,1777144700.2036,0.0012600421905518
97,15151,1777144700.2987,1777144700.2989,0.00016999244689941,1777144700.2987,1777144700.3001,0.0014278888702393
98,21391,1777144700.3835,1777144700.3837,0.00015997886657715,1777144700.3835,1777144700.3854,0.0018670558929443
99,15819,1777144700.4683,1777144700.4684,0.00016188621520996,1777144700.4683,1777144700.4696,0.0013279914855957
100,22520,1777144700.5551,1777144700.5553,0.00019407272338867,1777144700.5551,1777144700.5568,0.0016748905181885
101,16791,1777144700.6368,1777144700.637,0.00015497207641602,1777144700.6368,1777144700.6384,0.0015490055084229
102,22543,1777144700.7278,1777144700.728,0.00018715858459473,1777144700.7278,1777144700.7294,0.0016520023345947
103,22552,1777144700.8146,1777144700.8148,0.00015902519226074,1777144700.8146,1777144700.8162,0.0015678405761719
104,21598,1777144700.8988,1777144700.899,0.00016403198242188,1777144700.8988,1777144700.9004,0.0015850067138672
105,16037,1777144700.9777,1777144700.978,0.00020885467529297,1777144700.9777,1777144700.9792,0.0014729499816895
106,15437,1777144701.0562,1777144701.0563,0.00014281272888184,1777144701.0562,1777144701.0579,0.0017139911651611
107,19544,1777144701.1393,1777144701.1395,0.00015592575073242,1777144701.1393,1777144701.1408,0.0015389919281006
108,22499,1777144701.2264,1777144701.2265,0.00015592575073242,1777144701.2264,1777144701.2279,0.0014879703521729
109,15217,1777144701.3057,1777144701.3058,0.0001530647277832,1777144701.3057,1777144701.307,0.0013389587402344
110,15060,1777144701.3844,1777144701.3845,0.00015592575073242,1777144701.3844,1777144701.3863,0.0019650459289551
111,21370,1777144701.4756,1777144701.4758,0.00016903877258301,1777144701.4756,1777144701.4774,0.0017290115356445
112,17761,1777144701.5739,1777144701.5741,0.00017404556274414,1777144701.5739,1777144701.5753,0.0013978481292725
113,18039,1777144701.6554,1777144701.6556,0.0001518726348877,1777144701.6554,1777144701.6567,0.0012929439544678
114,15775,1777144701.7324,1777144701.7326,0.00014686584472656,1777144701.7324,1777144701.7338,0.0014050006866455
115,15075,1777144701.8117,1777144701.8119,0.00017118453979492,1777144701.8117,1777144701.8134,0.0016391277313232
116,15040,1777144701.8844,1777144701.8846,0.00015592575073242,1777144701.8844,1777144701.8857,0.0012860298156738
117,19533,1777144701.9719,1777144701.9721,0.00018501281738281,1777144701.9719,1777144701.9734,0.00148606300354
118,17760,1777144702.0683,1777144702.0685,0.0001990795135498,1777144702.0683,1777144702.0699,0.0016200542449951
119,21601,1777144702.154,1777144702.1542,0.00014996528625488,1777144702.154,1777144702.1554,0.0013389587402344
120,15543,1777144702.2331,1777144702.2332,0.00017499923706055,1777144702.2331,1777144702.2348,0.0017170906066895
121,16419,1777144702.3188,1777144702.319,0.00016999244689941,1777144702.3188,1777144702.3203,0.0014498233795166
122,21381,1777144702.4341,1777144702.4343,0.00014305114746094,1777144702.4341,1777144702.4356,0.0014710426330566
123,15776,1777144702.5125,1777144702.5127,0.00019311904907227,1777144702.5125,1777144702.514,0.0015041828155518
124,15950,1777144702.5937,1777144702.5939,0.00015783309936523,1777144702.5937,1777144702.5952,0.0014121532440186
125,16424,1777144702.6819,1777144702.682,0.00015401840209961,1777144702.6819,1777144702.6834,0.0015189647674561
126,22510,1777144702.7727,1777144702.7728,0.00015020370483398,1777144702.7727,1777144702.7742,0.0015060901641846
127,16054,1777144702.8626,1777144702.8628,0.00016283988952637,1777144702.8626,1777144702.864,0.0013818740844727
128,16992,1777144702.9588,1777144702.9589,0.00017118453979492,1777144702.9588,1777144702.9605,0.0017681121826172
129,21408,1777144703.0452,1777144703.0453,0.00015592575073242,1777144703.0452,1777144703.0466,0.0014081001281738
130,21470,1777144703.1301,1777144703.1302,0.00015687942504883,1777144703.1301,1777144703.1316,0.0015618801116943
131,16445,1777144703.2133,1777144703.2134,0.0001368522644043,1777144703.2133,1777144703.2152,0.0019400119781494
132,17269,1777144703.2963,1777144703.2964,0.0001380443572998,1777144703.2963,1777144703.2977,0.0014259815216064
133,22522,1777144703.3956,1777144703.3958,0.00018906593322754,1777144703.3956,1777144703.397,0.0014219284057617
134,15156,1777144703.4747,1777144703.4748,0.00015401840209961,1777144703.4747,1777144703.4762,0.0015590190887451
135,22514,1777144703.5646,1777144703.5648,0.0001530647277832,1777144703.5646,1777144703.5663,0.0017111301422119
136,15380,1777144703.6473,1777144703.6475,0.00017881393432617,1777144703.6473,1777144703.6491,0.0018210411071777
137,16761,1777144703.7336,1777144703.7337,0.00015687942504883,1777144703.7336,1777144703.7365,0.0029120445251465
138,16554,1777144703.8185,1777144703.8186,0.00015997886657715,1777144703.8185,1777144703.82,0.0015249252319336
139,16561,1777144703.9009,1777144703.9011,0.00015807151794434,1777144703.9009,1777144703.9026,0.0016579627990723
140,16601,1777144703.9819,1777144703.982,0.00015807151794434,1777144703.9819,1777144703.9833,0.001439094543457
141,16077,1777144704.0583,1777144704.0585,0.00015401840209961,1777144704.0583,1777144704.0597,0.0013508796691895
142,15103,1777144704.1385,1777144704.1387,0.00020909309387207,1777144704.1385,1777144704.1399,0.0014820098876953
143,22499,1777144704.2232,1777144704.2233,0.00015401840209961,1777144704.2232,1777144704.2246,0.0014469623565674
144,21629,1777144704.315,1777144704.3152,0.0001530647277832,1777144704.315,1777144704.3165,0.0014398097991943
145,15816,1777144704.404,1777144704.4041,0.0001671314239502,1777144704.404,1777144704.4054,0.0014710426330566
146,15415,1777144704.4845,1777144704.4847,0.00013589859008789,1777144704.4845,1777144704.4864,0.001816987991333
147,19526,1777144704.5715,1777144704.5717,0.00014495849609375,1777144704.5715,1777144704.5728,0.0012989044189453
148,15285,1777144704.6511,1777144704.6513,0.00016307830810547,1777144704.6511,1777144704.6525,0.0013389587402344
149,22543,1777144704.7386,1777144704.7388,0.00017499923706055,1777144704.7386,1777144704.7401,0.0015568733215332
150,15050,1777144704.8311,1777144704.8313,0.00019407272338867,1777144704.8311,1777144704.8324,0.0013179779052734
151,16552,1777144704.9134,1777144704.9135,0.00015687942504883,1777144704.9134,1777144704.9147,0.0013809204101562
152,16073,1777144705.1267,1777144705.1269,0.00016188621520996,1777144705.1267,1777144705.1282,0.0015180110931396
153,16057,1777144705.2364,1777144705.2366,0.00023317337036133,1777144705.2364,1777144705.2383,0.0018999576568604
154,15296,1777144705.3433,1777144705.3435,0.00023579597473145,1777144705.3433,1777144705.3455,0.002223014831543
155,21418,1777144705.4477,1777144705.4478,0.00016212463378906,1777144705.4477,1777144705.449,0.0013630390167236
156,15335,1777144705.5359,1777144705.536,0.00016403198242188,1777144705.5359,1777144705.5374,0.0014970302581787
157,21605,1777144705.6315,1777144705.6317,0.00017905235290527,1777144705.6315,1777144705.6333,0.0017299652099609
158,15328,1777144705.715,1777144705.7152,0.00020599365234375,1777144705.715,1777144705.7185,0.0035121440887451
159,16134,1777144705.7978,1777144705.798,0.00018692016601562,1777144705.7978,1777144705.7992,0.0014500617980957
160,15198,1777144705.8774,1777144705.8776,0.00017023086547852,1777144705.8774,1777144705.8787,0.0012681484222412
161,15070,1777144705.9598,1777144705.96,0.0001671314239502,1777144705.9598,1777144705.9611,0.0013000965118408
162,22564,1777144706.0533,1777144706.0535,0.00015592575073242,1777144706.0533,1777144706.055,0.0017099380493164
163,19533,1777144706.1354,1777144706.1356,0.00015997886657715,1777144706.1354,1777144706.1369,0.0014958381652832
164,21422,1777144706.2215,1777144706.2217,0.00020003318786621,1777144706.2215,1777144706.2231,0.0015878677368164
165,19049,1777144706.3112,1777144706.3114,0.00020980834960938,1777144706.3112,1777144706.3142,0.0029418468475342
166,15429,1777144706.3975,1777144706.3977,0.00018882751464844,1777144706.3975,1777144706.3988,0.0013141632080078
167,15076,1777144706.4793,1777144706.4794,0.00019288063049316,1777144706.4793,1777144706.4825,0.003201961517334
168,17608,1777144706.5723,1777144706.5725,0.00015497207641602,1777144706.5723,1777144706.574,0.0016298294067383
169,19127,1777144706.6563,1777144706.6564,0.00013995170593262,1777144706.6563,1777144706.6575,0.0012609958648682
170,21357,1777144706.74,1777144706.7401,0.00016498565673828,1777144706.74,1777144706.7414,0.0014898777008057
171,22533,1777144706.8229,1777144706.8231,0.00016093254089355,1777144706.8229,1777144706.8245,0.0015518665313721
172,16609,1777144706.9034,1777144706.9036,0.00016689300537109,1777144706.9034,1777144706.9048,0.0013689994812012
173,17470,1777144706.9999,1777144707.0001,0.00017309188842773,1777144706.9999,1777144707.0018,0.0018088817596436
174,15268,1777144707.077,1777144707.0772,0.00016307830810547,1777144707.077,1777144707.0783,0.0013201236724854
175,15255,1777144707.1552,1777144707.1554,0.00017309188842773,1777144707.1552,1777144707.1565,0.001276969909668
176,15069,1777144707.2314,1777144707.2315,0.00016307830810547,1777144707.2314,1777144707.2326,0.0012631416320801
177,16541,1777144707.313,1777144707.3132,0.00018906593322754,1777144707.313,1777144707.3144,0.0013179779052734
178,19146,1777144707.389,1777144707.3892,0.00016999244689941,1777144707.389,1777144707.3906,0.0016400814056396
179,22506,1777144707.4774,1777144707.4775,0.00014805793762207,1777144707.4774,1777144707.4788,0.0014150142669678
180,15222,1777144707.5566,1777144707.5568,0.0001680850982666,1777144707.5566,1777144707.5578,0.001255989074707
181,18029,1777144707.6393,1777144707.6394,0.00015902519226074,1777144707.6393,1777144707.6406,0.0013110637664795
182,15296,1777144707.719,1777144707.7191,0.00016593933105469,1777144707.719,1777144707.7216,0.0026099681854248
183,19598,1777144707.8049,1777144707.8051,0.0001838207244873,1777144707.8049,1777144707.8089,0.0040380954742432
184,15079,1777144707.8868,1777144707.887,0.00016999244689941,1777144707.8868,1777144707.8881,0.0012331008911133
185,15416,1777144707.9705,1777144707.9706,0.00016188621520996,1777144707.9705,1777144707.9719,0.0014009475708008
186,21427,1777144708.0605,1777144708.0607,0.00017118453979492,1777144708.0605,1777144708.0619,0.0014050006866455
187,16800,1777144708.1499,1777144708.1501,0.00015687942504883,1777144708.1499,1777144708.1516,0.0016460418701172
188,15359,1777144708.2298,1777144708.23,0.00016307830810547,1777144708.2298,1777144708.231,0.0012550354003906
189,15266,1777144708.3046,1777144708.3048,0.00018811225891113,1777144708.3046,1777144708.3061,0.0015509128570557
190,15151,1777144708.3869,1777144708.3871,0.00014996528625488,1777144708.3869,1777144708.3882,0.0012478828430176
191,16959,1777144708.5051,1777144708.5052,0.00017285346984863,1777144708.5051,1777144708.5067,0.0016560554504395
192,16441,1777144708.6291,1777144708.6293,0.00016903877258301,1777144708.6291,1777144708.6306,0.0014200210571289
193,15292,1777144708.734,1777144708.7341,0.00015401840209961,1777144708.734,1777144708.7355,0.0015418529510498
194,15290,1777144708.8474,1777144708.8477,0.00024104118347168,1777144708.8474,1777144708.849,0.0015459060668945
195,16219,1777144708.9409,1777144708.9411,0.00014901161193848,1777144708.9409,1777144708.9424,0.0014588832855225
196,22564,1777144709.031,1777144709.0311,0.00015807151794434,1777144709.031,1777144709.0328,0.0018260478973389
197,21427,1777144709.1436,1777144709.1438,0.00018620491027832,1777144709.1436,1777144709.145,0.0014200210571289
198,15680,1777144709.2229,1777144709.2231,0.00017189979553223,1777144709.2229,1777144709.2243,0.0014300346374512
199,20779,1777144709.309,1777144709.3091,0.00015878677368164,1777144709.309,1777144709.3103,0.0013301372528076
200,17772,1777144709.4257,1777144709.4259,0.00017714500427246,1777144709.4257,1777144709.4271,0.0013749599456787
201,16133,1777144709.548,1777144709.5483,0.00021696090698242,1777144709.548,1777144709.5497,0.001676082611084
202,16764,1777144709.6547,1777144709.6549,0.0001528263092041,1777144709.6547,1777144709.6562,0.0014429092407227
203,21581,1777144709.7416,1777144709.7417,0.00014996528625488,1777144709.7416,1777144709.7434,0.0018379688262939
204,15261,1777144709.8235,1777144709.8237,0.00016999244689941,1777144709.8235,1777144709.825,0.0014638900756836
205,21410,1777144709.9101,1777144709.9102,0.0001678466796875,1777144709.9101,1777144709.9115,0.001471996307373
206,15099,1777144709.9931,1777144709.9933,0.00019001960754395,1777144709.9931,1777144709.9947,0.0016698837280273
207,15172,1777144710.0706,1777144710.0707,0.0001368522644043,1777144710.0706,1777144710.0718,0.0012340545654297
208,16881,1777144710.1517,1777144710.1518,0.00016999244689941,1777144710.1517,1777144710.1533,0.0015869140625
209,15359,1777144710.2294,1777144710.2296,0.00016188621520996,1777144710.2294,1777144710.2308,0.0013720989227295
210,16550,1777144710.3156,1777144710.3157,0.00014996528625488,1777144710.3156,1777144710.3169,0.001349925994873
211,15210,1777144710.3997,1777144710.3999,0.00015902519226074,1777144710.3997,1777144710.4012,0.0014758110046387
212,22499,1777144710.4875,1777144710.4876,0.00015807151794434,1777144710.4875,1777144710.489,0.0014688968658447
213,17431,1777144710.574,1777144710.5742,0.00014996528625488,1777144710.574,1777144710.5755,0.0014200210571289
214,16741,1777144710.6577,1777144710.6579,0.00014710426330566,1777144710.6577,1777144710.659,0.001323938369751
215,22542,1777144710.7443,1777144710.7444,0.00015401840209961,1777144710.7443,1777144710.7456,0.0013799667358398
216,18242,1777144710.8469,1777144710.8471,0.00019502639770508,1777144710.8469,1777144710.8484,0.0015690326690674
217,15244,1777144710.9259,1777144710.9261,0.00016403198242188,1777144710.9259,1777144710.9274,0.0014538764953613
218,15391,1777144711.0053,1777144711.0055,0.00016188621520996,1777144711.0053,1777144711.0067,0.001384973526001
219,16884,1777144711.0955,1777144711.0957,0.00017309188842773,1777144711.0955,1777144711.0969,0.0014190673828125
220,17512,1777144711.1814,1777144711.1816,0.0001530647277832,1777144711.1814,1777144711.1828,0.00136399269104
221,15521,1777144711.2824,1777144711.2825,0.00016093254089355,1777144711.2824,1777144711.2839,0.0015480518341064
222,15100,1777144711.3649,1777144711.3651,0.00015091896057129,1777144711.3649,1777144711.3663,0.001384973526001
223,15150,1777144711.4485,1777144711.4487,0.0001521110534668,1777144711.4485,1777144711.4498,0.0012168884277344
224,15339,1777144711.5333,1777144711.5335,0.00015592575073242,1777144711.5333,1777144711.5348,0.0015099048614502
225,16497,1777144711.6162,1777144711.6164,0.00015401840209961,1777144711.6162,1777144711.6176,0.0014400482177734
226,19603,1777144711.7021,1777144711.7022,0.00018000602722168,1777144711.7021,1777144711.7035,0.001431941986084
227,15193,1777144711.7919,1777144711.7921,0.00016403198242188,1777144711.7919,1777144711.7933,0.0014090538024902
228,16861,1777144711.8724,1777144711.8726,0.00014805793762207,1777144711.8724,1777144711.874,0.0016419887542725
229,15085,1777144711.9514,1777144711.9515,0.00019621849060059,1777144711.9514,1777144711.9533,0.0019700527191162
230,15051,1777144712.0301,1777144712.0303,0.00015783309936523,1777144712.0301,1777144712.0315,0.0013887882232666
231,17746,1777144712.1114,1777144712.1115,0.00015997886657715,1777144712.1114,1777144712.1128,0.0014159679412842
232,15759,1777144712.1937,1777144712.1939,0.00018811225891113,1777144712.1937,1777144712.1953,0.0015659332275391
233,15442,1777144712.2686,1777144712.2687,0.00014805793762207,1777144712.2686,1777144712.2702,0.0015559196472168
234,17006,1777144712.3528,1777144712.353,0.00014996528625488,1777144712.3528,1777144712.3545,0.0016939640045166
235,15083,1777144712.4356,1777144712.4357,0.00014209747314453,1777144712.4356,1777144712.4369,0.0013740062713623
236,16848,1777144712.5221,1777144712.5222,0.00016307830810547,1777144712.5221,1777144712.5234,0.0012869834899902
237,16583,1777144712.6082,1777144712.6084,0.00014281272888184,1777144712.6082,1777144712.6096,0.0013999938964844
238,17768,1777144712.6929,1777144712.693,0.00015997886657715,1777144712.6929,1777144712.6945,0.0016419887542725
239,22525,1777144712.7814,1777144712.7815,0.00015401840209961,1777144712.7814,1777144712.7829,0.0015640258789062
240,15360,1777144712.8625,1777144712.8627,0.00014686584472656,1777144712.8625,1777144712.8639,0.0013501644134521
241,21592,1777144712.9529,1777144712.9531,0.00016188621520996,1777144712.9529,1777144712.9547,0.0017180442810059
242,16513,1777144713.0351,1777144713.0353,0.00016212463378906,1777144713.0351,1777144713.0367,0.0015370845794678
243,15437,1777144713.1145,1777144713.1147,0.00015902519226074,1777144713.1145,1777144713.116,0.0014781951904297
244,15152,1777144713.1956,1777144713.1958,0.00016188621520996,1777144713.1956,1777144713.1969,0.0013530254364014
245,22546,1777144713.283,1777144713.2832,0.00016880035400391,1777144713.283,1777144713.2848,0.0018229484558105
246,15159,1777144713.3661,1777144713.3662,0.00016403198242188,1777144713.3661,1777144713.3675,0.0014419555664062
247,16524,1777144713.4473,1777144713.4475,0.00014710426330566,1777144713.4473,1777144713.4487,0.0013561248779297
248,15059,1777144713.5272,1777144713.5274,0.00017595291137695,1777144713.5272,1777144713.5286,0.0014150142669678
249,15431,1777144713.6091,1777144713.6092,0.00016117095947266,1777144713.6091,1777144713.6105,0.0013809204101562
250,16658,1777144713.6841,1777144713.6842,0.00015091896057129,1777144713.6841,1777144713.6858,0.0016839504241943
251,15350,1777144713.7667,1777144713.7669,0.00015401840209961,1777144713.7667,1777144713.7681,0.0013852119445801
252,22528,1777144713.8545,1777144713.8546,0.00016999244689941,1777144713.8545,1777144713.8561,0.0016520023345947
253,15883,1777144713.94,1777144713.9402,0.00015592575073242,1777144713.94,1777144713.9415,0.0015227794647217
254,15404,1777144714.0198,1777144714.0199,0.00015497207641602,1777144714.0198,1777144714.0213,0.0015199184417725
255,21404,1777144714.1066,1777144714.1068,0.00016307830810547,1777144714.1066,1777144714.1085,0.0018332004547119
