Index,"Post Length","Decryption Start","Decryption End","Decryption Delta","Start Time","End Time","Process Delta"
51,6605,1777120936.3125,1777120936.3126,0.00015711784362793,1777120936.3123,1777120936.3126,0.0003819465637207
52,5108,1777120936.463,1777120936.4632,0.00020384788513184,1777120936.4628,1777120936.4632,0.00041794776916504
53,5500,1777120936.6073,1777120936.6075,0.00018501281738281,1777120936.607,1777120936.6075,0.00048589706420898
54,5682,1777120936.7481,1777120936.7483,0.00023698806762695,1777120936.7478,1777120936.7483,0.00044703483581543
55,5341,1777120936.8779,1777120936.8781,0.00019502639770508,1777120936.8777,1777120936.8781,0.00040507316589355
56,5128,1777120937.0268,1777120937.0269,0.00015497207641602,1777120937.0265,1777120937.0269,0.00040006637573242
57,5016,1777120937.1973,1777120937.1975,0.00016498565673828,1777120937.1971,1777120937.1975,0.00041389465332031
58,7250,1777120937.3372,1777120937.3373,0.00016403198242188,1777120937.3369,1777120937.3373,0.00041413307189941
59,6973,1777120937.51,1777120937.5101,0.00017905235290527,1777120937.5097,1777120937.5101,0.00044798851013184
60,5269,1777120937.6647,1777120937.6648,0.00016403198242188,1777120937.6644,1777120937.6648,0.00038480758666992
61,7512,1777120937.8213,1777120937.8214,0.00015997886657715,1777120937.8211,1777120937.8214,0.00039291381835938
62,5415,1777120937.9689,1777120937.9691,0.00021600723266602,1777120937.9687,1777120937.9691,0.00041604042053223
63,5929,1777120938.205,1777120938.2053,0.00028300285339355,1777120938.2047,1777120938.2053,0.00062108039855957
64,6930,1777120938.4121,1777120938.4123,0.0002439022064209,1777120938.4117,1777120938.4123,0.00064802169799805
65,6078,1777120938.546,1777120938.5461,0.00014686584472656,1777120938.5458,1777120938.5461,0.0003359317779541
66,5983,1777120938.6905,1777120938.6907,0.00019097328186035,1777120938.6902,1777120938.6907,0.00045204162597656
67,6511,1777120938.8457,1777120938.8458,0.00015807151794434,1777120938.8454,1777120938.8458,0.00038695335388184
68,5326,1777120939.0172,1777120939.0173,0.00016999244689941,1777120939.0169,1777120939.0173,0.00041604042053223
69,6538,1777120939.1474,1777120939.1476,0.00013184547424316,1777120939.1473,1777120939.1476,0.00031185150146484
70,5046,1777120939.2957,1777120939.2959,0.00015997886657715,1777120939.2955,1777120939.2959,0.00039291381835938
71,5132,1777120939.4375,1777120939.4377,0.00018405914306641,1777120939.4373,1777120939.4377,0.00041699409484863
72,5992,1777120939.567,1777120939.5671,0.00014615058898926,1777120939.5668,1777120939.5671,0.0003511905670166
73,5501,1777120939.7171,1777120939.7173,0.00015521049499512,1777120939.7169,1777120939.7173,0.0003809928894043
74,5623,1777120939.8462,1777120939.8464,0.00014305114746094,1777120939.846,1777120939.8464,0.00035309791564941
75,5395,1777120939.9962,1777120939.9963,0.00017690658569336,1777120939.9959,1777120939.9963,0.0004270076751709
76,5410,1777120940.1371,1777120940.1373,0.00019097328186035,1777120940.1368,1777120940.1373,0.00046396255493164
77,6774,1777120940.2915,1777120940.2917,0.00015902519226074,1777120940.2913,1777120940.2917,0.00038814544677734
78,5405,1777120940.4409,1777120940.4411,0.00017404556274414,1777120940.4406,1777120940.4411,0.0004580020904541
79,6745,1777120940.572,1777120940.5722,0.00019311904907227,1777120940.5718,1777120940.5722,0.00046515464782715
80,5092,1777120940.7009,1777120940.7011,0.00016188621520996,1777120940.7008,1777120940.7011,0.00033903121948242
81,5169,1777120940.8277,1777120940.8278,0.00014400482177734,1777120940.8275,1777120940.8278,0.00032496452331543
82,5066,1777120940.9753,1777120940.9755,0.00018000602722168,1777120940.975,1777120940.9755,0.00043582916259766
83,5861,1777120941.13,1777120941.1302,0.00015521049499512,1777120941.1298,1777120941.1302,0.00038719177246094
84,5151,1777120941.2711,1777120941.2712,0.00016593933105469,1777120941.2708,1777120941.2712,0.00040102005004883
85,6007,1777120941.4001,1777120941.4002,0.00017714500427246,1777120941.3999,1777120941.4002,0.00036311149597168
86,6068,1777120941.5314,1777120941.5316,0.0001530647277832,1777120941.5313,1777120941.5316,0.00032711029052734
87,6645,1777120941.7059,1777120941.7063,0.00034499168395996,1777120941.7057,1777120941.7063,0.00058388710021973
88,5325,1777120941.8373,1777120941.8374,0.00016593933105469,1777120941.837,1777120941.8374,0.00040602684020996
89,6996,1777120941.9862,1777120941.9864,0.00016498565673828,1777120941.986,1777120941.9864,0.00040698051452637
90,7042,1777120942.1356,1777120942.1358,0.00018191337585449,1777120942.1353,1777120942.1358,0.00048398971557617
91,5886,1777120942.2729,1777120942.2731,0.00014114379882812,1777120942.2728,1777120942.2731,0.00033211708068848
92,6634,1777120942.4094,1777120942.4096,0.00018906593322754,1777120942.4091,1777120942.4096,0.00049901008605957
93,5047,1777120942.5426,1777120942.5428,0.00019478797912598,1777120942.5424,1777120942.5428,0.00042080879211426
94,6769,1777120942.6722,1777120942.6724,0.00021982192993164,1777120942.672,1777120942.6724,0.00044584274291992
95,6071,1777120942.8133,1777120942.8134,0.00016498565673828,1777120942.813,1777120942.8134,0.00041389465332031
96,6668,1777120942.941,1777120942.9412,0.0001680850982666,1777120942.9408,1777120942.9412,0.00037002563476562
97,5997,1777120943.0901,1777120943.0902,0.00015902519226074,1777120943.0898,1777120943.0902,0.00038886070251465
98,5492,1777120943.2435,1777120943.2437,0.00015997886657715,1777120943.2433,1777120943.2437,0.00039196014404297
99,5141,1777120943.3759,1777120943.3761,0.00014281272888184,1777120943.3757,1777120943.3761,0.00035500526428223
100,5040,1777120943.5202,1777120943.5204,0.00016498565673828,1777120943.52,1777120943.5204,0.00037193298339844
101,5137,1777120943.6693,1777120943.6694,0.00017690658569336,1777120943.669,1777120943.6694,0.00040483474731445
102,5209,1777120943.8165,1777120943.817,0.00046896934509277,1777120943.8163,1777120943.817,0.00071310997009277
103,5051,1777120943.9894,1777120943.9896,0.00027799606323242,1777120943.9891,1777120943.9896,0.00050091743469238
104,6622,1777120944.1174,1777120944.1177,0.00021886825561523,1777120944.1172,1777120944.1177,0.00043892860412598
105,5770,1777120944.2621,1777120944.2625,0.00042390823364258,1777120944.2619,1777120944.2625,0.00061988830566406
106,5284,1777120944.4081,1777120944.4083,0.00015401840209961,1777120944.4079,1777120944.4083,0.00037217140197754
107,5370,1777120944.5479,1777120944.548,0.00014591217041016,1777120944.5477,1777120944.548,0.00036191940307617
108,5906,1777120944.6793,1777120944.6795,0.0001678466796875,1777120944.6791,1777120944.6795,0.00039100646972656
109,5235,1777120944.8127,1777120944.8129,0.00016403198242188,1777120944.8124,1777120944.8129,0.00050592422485352
110,6627,1777120944.9525,1777120944.9527,0.00016403198242188,1777120944.9523,1777120944.9527,0.0003960132598877
111,5057,1777120945.0808,1777120945.0809,0.00014710426330566,1777120945.0806,1777120945.0809,0.00031900405883789
112,5665,1777120945.2497,1777120945.2499,0.00015997886657715,1777120945.2495,1777120945.2499,0.00041007995605469
113,5212,1777120945.4071,1777120945.4072,0.00015592575073242,1777120945.4068,1777120945.4072,0.00038409233093262
114,5085,1777120945.5393,1777120945.5394,0.00015521049499512,1777120945.5391,1777120945.5394,0.00036907196044922
115,6753,1777120945.6722,1777120945.6724,0.00015711784362793,1777120945.672,1777120945.6724,0.00034904479980469
116,6718,1777120945.8028,1777120945.803,0.00015902519226074,1777120945.8026,1777120945.803,0.0003819465637207
117,6223,1777120945.937,1777120945.9371,0.00013494491577148,1777120945.9368,1777120945.9371,0.00031805038452148
118,5179,1777120946.0613,1777120946.0615,0.00015711784362793,1777120946.0611,1777120946.0615,0.00037312507629395
119,6625,1777120946.2141,1777120946.2146,0.0005180835723877,1777120946.2138,1777120946.2146,0.00074887275695801
120,5468,1777120946.3528,1777120946.353,0.00016498565673828,1777120946.3526,1777120946.353,0.00039815902709961
121,6770,1777120946.4967,1777120946.497,0.00022101402282715,1777120946.4965,1777120946.497,0.0004730224609375
122,5068,1777120946.6249,1777120946.625,0.00014114379882812,1777120946.6247,1777120946.625,0.00034403800964355
123,5892,1777120946.7766,1777120946.7767,0.00016999244689941,1777120946.7764,1777120946.7767,0.00037097930908203
124,5080,1777120946.9291,1777120946.9293,0.00015997886657715,1777120946.9289,1777120946.9293,0.00035405158996582
125,5087,1777120947.0686,1777120947.0688,0.0001680850982666,1777120947.0684,1777120947.0688,0.00038313865661621
126,5449,1777120947.1947,1777120947.1949,0.00014805793762207,1777120947.1945,1777120947.1949,0.0003969669342041
127,5566,1777120947.3343,1777120947.3345,0.00016903877258301,1777120947.3341,1777120947.3345,0.00041294097900391
128,5289,1777120947.4636,1777120947.4638,0.00021100044250488,1777120947.4634,1777120947.4638,0.00039315223693848
129,6746,1777120947.5931,1777120947.5933,0.00022077560424805,1777120947.5929,1777120947.5933,0.00043606758117676
130,5357,1777120947.7228,1777120947.7231,0.0002448558807373,1777120947.7226,1777120947.7231,0.00045490264892578
131,5498,1777120947.8735,1777120947.8737,0.00016999244689941,1777120947.8732,1777120947.8737,0.00040316581726074
132,6537,1777120948.004,1777120948.0042,0.00020480155944824,1777120948.0038,1777120948.0042,0.00043988227844238
133,7518,1777120948.1668,1777120948.167,0.00017189979553223,1777120948.1666,1777120948.167,0.00037693977355957
134,6041,1777120948.3192,1777120948.3193,0.00014996528625488,1777120948.319,1777120948.3193,0.00032997131347656
135,7506,1777120948.4568,1777120948.4569,0.00014710426330566,1777120948.4566,1777120948.4569,0.00033092498779297
136,5125,1777120948.5997,1777120948.5999,0.00015807151794434,1777120948.5995,1777120948.5999,0.00034403800964355
137,5175,1777120948.7404,1777120948.7407,0.00026702880859375,1777120948.7403,1777120948.7407,0.00045490264892578
138,5455,1777120948.8813,1777120948.8815,0.00015807151794434,1777120948.8811,1777120948.8815,0.00035595893859863
139,5462,1777120949.0549,1777120949.0551,0.00017285346984863,1777120949.0547,1777120949.0551,0.00036787986755371
140,5016,1777120949.2257,1777120949.2259,0.00019693374633789,1777120949.2254,1777120949.2259,0.00047779083251953
141,6711,1777120949.3817,1777120949.3819,0.00016093254089355,1777120949.3815,1777120949.3819,0.00038790702819824
142,5646,1777120949.5512,1777120949.5514,0.00015902519226074,1777120949.551,1777120949.5514,0.00040817260742188
143,5021,1777120949.6912,1777120949.6914,0.00023603439331055,1777120949.6909,1777120949.6914,0.00050687789916992
144,6653,1777120949.8309,1777120949.8311,0.00017404556274414,1777120949.8307,1777120949.8311,0.00041413307189941
145,5932,1777120949.9718,1777120949.972,0.00016498565673828,1777120949.9716,1777120949.972,0.00040102005004883
146,5262,1777120950.1434,1777120950.1436,0.00018906593322754,1777120950.1432,1777120950.1436,0.00045204162597656
147,5352,1777120950.2761,1777120950.2763,0.00016689300537109,1777120950.2759,1777120950.2763,0.00040388107299805
148,5037,1777120950.4272,1777120950.4274,0.00018596649169922,1777120950.427,1777120950.4274,0.00043821334838867
149,5662,1777120950.5589,1777120950.5591,0.00016903877258301,1777120950.5587,1777120950.5591,0.00042414665222168
150,6728,1777120950.7069,1777120950.707,0.00016689300537109,1777120950.7066,1777120950.707,0.00041294097900391
151,5453,1777120950.8621,1777120950.8622,0.0001678466796875,1777120950.8618,1777120950.8622,0.00039482116699219
152,5078,1777120950.998,1777120950.9982,0.00014686584472656,1777120950.9978,1777120950.9982,0.00034594535827637
153,5062,1777120951.1298,1777120951.13,0.00015783309936523,1777120951.1296,1777120951.13,0.00036501884460449
154,5299,1777120951.2815,1777120951.2818,0.00025701522827148,1777120951.2812,1777120951.2818,0.0006098747253418
155,6756,1777120951.4375,1777120951.4376,0.00015497207641602,1777120951.4372,1777120951.4376,0.00040197372436523
156,5341,1777120951.5669,1777120951.5671,0.00015687942504883,1777120951.5667,1777120951.5671,0.0003819465637207
157,6629,1777120951.6975,1777120951.6977,0.00018000602722168,1777120951.6974,1777120951.6977,0.0003669261932373
158,5408,1777120951.8284,1777120951.8285,0.0001380443572998,1777120951.8282,1777120951.8285,0.00034117698669434
159,5395,1777120951.9792,1777120951.9793,0.00015997886657715,1777120951.9789,1777120951.9793,0.00037217140197754
160,5216,1777120952.1199,1777120952.1201,0.00014185905456543,1777120952.1197,1777120952.1201,0.00037503242492676
161,5656,1777120952.2594,1777120952.2595,0.0001678466796875,1777120952.2591,1777120952.2595,0.00039982795715332
162,5266,1777120952.4143,1777120952.4144,0.00016593933105469,1777120952.414,1777120952.4144,0.00039386749267578
163,5359,1777120952.5623,1777120952.5625,0.00013995170593262,1777120952.5621,1777120952.5625,0.00034189224243164
164,6760,1777120952.7104,1777120952.7105,0.00016117095947266,1777120952.7101,1777120952.7105,0.00038313865661621
165,5469,1777120952.8649,1777120952.8651,0.00017118453979492,1777120952.8646,1777120952.8651,0.00041103363037109
166,5356,1777120952.9918,1777120952.992,0.00017094612121582,1777120952.9916,1777120952.992,0.00037407875061035
167,6643,1777120953.1428,1777120953.1431,0.00024890899658203,1777120953.1425,1777120953.1431,0.00055098533630371
168,6786,1777120953.3148,1777120953.315,0.00015711784362793,1777120953.3146,1777120953.315,0.00037598609924316
169,5063,1777120953.4492,1777120953.4494,0.00021600723266602,1777120953.4489,1777120953.4494,0.0004279613494873
170,6634,1777120953.5819,1777120953.582,0.00013589859008789,1777120953.5817,1777120953.582,0.00030803680419922
171,5335,1777120953.7286,1777120953.7287,0.00013494491577148,1777120953.7284,1777120953.7287,0.00035190582275391
172,5704,1777120953.8878,1777120953.888,0.00016617774963379,1777120953.8876,1777120953.888,0.00038909912109375
173,5397,1777120954.0445,1777120954.0448,0.0002288818359375,1777120954.0443,1777120954.0448,0.00045084953308105
174,5977,1777120954.1856,1777120954.1858,0.00020003318786621,1777120954.1854,1777120954.1858,0.00043010711669922
175,5220,1777120954.3264,1777120954.3266,0.00018715858459473,1777120954.3262,1777120954.3266,0.00045514106750488
176,6046,1777120954.4558,1777120954.456,0.00021100044250488,1777120954.4555,1777120954.456,0.00042295455932617
177,5421,1777120954.5913,1777120954.5915,0.00019407272338867,1777120954.5911,1777120954.5915,0.00039410591125488
178,6588,1777120954.7644,1777120954.7646,0.00016403198242188,1777120954.7642,1777120954.7646,0.00040984153747559
179,5372,1777120954.9366,1777120954.9368,0.00016593933105469,1777120954.9364,1777120954.9368,0.00040793418884277
180,5240,1777120955.1088,1777120955.109,0.00016903877258301,1777120955.1085,1777120955.109,0.0004270076751709
181,5038,1777120955.249,1777120955.2492,0.00017499923706055,1777120955.2487,1777120955.2492,0.00045895576477051
182,6902,1777120955.3768,1777120955.3769,0.0001518726348877,1777120955.3765,1777120955.3769,0.00041794776916504
183,5589,1777120955.5063,1777120955.5065,0.00018501281738281,1777120955.5061,1777120955.5065,0.00038003921508789
184,6670,1777120955.6704,1777120955.6706,0.00018811225891113,1777120955.6702,1777120955.6706,0.00041699409484863
185,6937,1777120955.8023,1777120955.8024,0.00018692016601562,1777120955.802,1777120955.8024,0.00043988227844238
186,6765,1777120955.9306,1777120955.9308,0.00015497207641602,1777120955.9304,1777120955.9308,0.00038790702819824
187,5680,1777120956.0756,1777120956.0758,0.00019383430480957,1777120956.0754,1777120956.0758,0.00047802925109863
188,5519,1777120956.2047,1777120956.2048,0.00016498565673828,1777120956.2044,1777120956.2048,0.0003821849822998
189,5808,1777120956.3553,1777120956.3554,0.00016403198242188,1777120956.355,1777120956.3554,0.00039505958557129
190,5997,1777120956.4828,1777120956.483,0.00015592575073242,1777120956.4826,1777120956.483,0.0003819465637207
191,6791,1777120956.6508,1777120956.6513,0.00044584274291992,1777120956.6506,1777120956.6513,0.00067496299743652
192,5202,1777120956.8226,1777120956.8228,0.00018405914306641,1777120956.8224,1777120956.8228,0.00043392181396484
193,5494,1777120956.9793,1777120956.9795,0.00015711784362793,1777120956.9791,1777120956.9795,0.0003809928894043
194,5832,1777120957.1119,1777120957.112,0.00014305114746094,1777120957.1116,1777120957.112,0.00037884712219238
195,6066,1777120957.2589,1777120957.2591,0.00016117095947266,1777120957.2587,1777120957.2591,0.00038409233093262
196,5230,1777120957.4143,1777120957.4145,0.00016593933105469,1777120957.4141,1777120957.4145,0.00040292739868164
197,6765,1777120957.5514,1777120957.5516,0.0001978874206543,1777120957.5511,1777120957.5516,0.00051188468933105
198,5627,1777120957.6815,1777120957.6816,0.00013518333435059,1777120957.6813,1777120957.6816,0.00034403800964355
199,5052,1777120957.833,1777120957.8332,0.00017595291137695,1777120957.8328,1777120957.8332,0.00038695335388184
200,5676,1777120957.9628,1777120957.9629,0.00016403198242188,1777120957.9625,1777120957.9629,0.00038790702819824
201,6539,1777120958.092,1777120958.0921,0.00012803077697754,1777120958.0918,1777120958.0921,0.00032997131347656
202,6101,1777120958.2346,1777120958.2348,0.00022602081298828,1777120958.2343,1777120958.2348,0.0004580020904541
203,5043,1777120958.3829,1777120958.383,0.00015902519226074,1777120958.3827,1777120958.383,0.00033807754516602
204,5051,1777120958.5149,1777120958.5151,0.00022792816162109,1777120958.5147,1777120958.5151,0.00045895576477051
205,6748,1777120958.6471,1777120958.6473,0.00024294853210449,1777120958.6468,1777120958.6473,0.00048303604125977
206,5628,1777120958.8097,1777120958.8099,0.00017905235290527,1777120958.8095,1777120958.8099,0.00040411949157715
207,5065,1777120958.9643,1777120958.9645,0.00017690658569336,1777120958.9641,1777120958.9645,0.00043106079101562
208,5178,1777120959.1196,1777120959.1197,0.00016117095947266,1777120959.1194,1777120959.1197,0.00037813186645508
209,5519,1777120959.2486,1777120959.2488,0.00015401840209961,1777120959.2484,1777120959.2488,0.00036001205444336
210,5451,1777120959.3982,1777120959.3984,0.00016093254089355,1777120959.398,1777120959.3984,0.00037288665771484
211,5228,1777120959.5282,1777120959.5283,0.00016188621520996,1777120959.528,1777120959.5283,0.00034594535827637
212,5682,1777120959.6799,1777120959.6801,0.00016188621520996,1777120959.6797,1777120959.6801,0.00038886070251465
213,5086,1777120959.8195,1777120959.8197,0.00017499923706055,1777120959.8192,1777120959.8197,0.00042390823364258
214,6039,1777120959.9904,1777120959.9906,0.00020003318786621,1777120959.9901,1777120959.9906,0.00044989585876465
215,5062,1777120960.1452,1777120960.1453,0.00016283988952637,1777120960.1449,1777120960.1453,0.00040197372436523
216,5069,1777120960.2781,1777120960.2782,0.00014495849609375,1777120960.2779,1777120960.2782,0.00034809112548828
217,5337,1777120960.4245,1777120960.4247,0.00015783309936523,1777120960.4243,1777120960.4247,0.0003960132598877
218,5103,1777120960.5739,1777120960.5741,0.00018906593322754,1777120960.5736,1777120960.5741,0.00041818618774414
219,5095,1777120960.7026,1777120960.7028,0.00014209747314453,1777120960.7024,1777120960.7028,0.00033903121948242
220,5455,1777120960.8445,1777120960.8447,0.00020885467529297,1777120960.8442,1777120960.8447,0.0004889965057373
221,5888,1777120960.9771,1777120960.9773,0.00019001960754395,1777120960.9769,1777120960.9773,0.00043106079101562
222,5576,1777120961.109,1777120961.1092,0.00022006034851074,1777120961.1087,1777120961.1092,0.00049400329589844
223,6035,1777120961.2391,1777120961.2393,0.00015497207641602,1777120961.2388,1777120961.2393,0.00042009353637695
224,5252,1777120961.4047,1777120961.4049,0.00015711784362793,1777120961.4045,1777120961.4049,0.00038313865661621
225,5377,1777120961.539,1777120961.5392,0.00017213821411133,1777120961.5389,1777120961.5392,0.00036001205444336
226,5594,1777120961.6695,1777120961.6696,0.00013208389282227,1777120961.6693,1777120961.6696,0.00033092498779297
227,5693,1777120961.7985,1777120961.7987,0.00015902519226074,1777120961.7983,1777120961.7987,0.00037097930908203
228,5741,1777120961.9428,1777120961.943,0.00014901161193848,1777120961.9427,1777120961.943,0.00031900405883789
229,5628,1777120962.1057,1777120962.1059,0.00016188621520996,1777120962.1055,1777120962.1059,0.0003809928894043
230,5774,1777120962.2612,1777120962.2613,0.00017905235290527,1777120962.2609,1777120962.2613,0.00042605400085449
231,5165,1777120962.4151,1777120962.4154,0.00024986267089844,1777120962.4149,1777120962.4154,0.00047993659973145
232,5864,1777120962.5685,1777120962.5687,0.00017213821411133,1777120962.5683,1777120962.5687,0.00037693977355957
233,5289,1777120962.711,1777120962.7112,0.00021600723266602,1777120962.7107,1777120962.7112,0.00051498413085938
234,5303,1777120962.8524,1777120962.8526,0.00018405914306641,1777120962.8522,1777120962.8526,0.00043296813964844
235,5423,1777120963.0081,1777120963.0082,0.00015592575073242,1777120963.0078,1777120963.0082,0.00037598609924316
236,5850,1777120963.1492,1777120963.1493,0.00016403198242188,1777120963.1489,1777120963.1493,0.00040483474731445
237,5963,1777120963.306,1777120963.3062,0.00017499923706055,1777120963.3057,1777120963.3062,0.00042295455932617
238,5672,1777120963.4759,1777120963.476,0.00016903877258301,1777120963.4756,1777120963.476,0.00040817260742188
239,5939,1777120963.6302,1777120963.6304,0.00016593933105469,1777120963.63,1777120963.6304,0.00038599967956543
240,6890,1777120963.771,1777120963.7711,0.00016498565673828,1777120963.7707,1777120963.7711,0.00040793418884277
241,6616,1777120963.927,1777120963.9271,0.0001680850982666,1777120963.9267,1777120963.9271,0.0003960132598877
242,5413,1777120964.0752,1777120964.0754,0.0001530647277832,1777120964.075,1777120964.0754,0.00035500526428223
243,6958,1777120964.2224,1777120964.2226,0.00015687942504883,1777120964.2222,1777120964.2226,0.00038480758666992
244,6037,1777120964.3762,1777120964.3764,0.00015497207641602,1777120964.376,1777120964.3764,0.00038695335388184
245,5167,1777120964.5465,1777120964.5466,0.00017094612121582,1777120964.5462,1777120964.5466,0.0003960132598877
246,6005,1777120964.7164,1777120964.7166,0.00015807151794434,1777120964.7161,1777120964.7166,0.00040316581726074
247,5411,1777120964.8551,1777120964.8553,0.00017809867858887,1777120964.8549,1777120964.8553,0.00043797492980957
248,5399,1777120964.9875,1777120964.9877,0.00014305114746094,1777120964.9873,1777120964.9877,0.00036001205444336
249,6590,1777120965.1338,1777120965.134,0.00016283988952637,1777120965.1336,1777120965.134,0.00038290023803711
250,5076,1777120965.2743,1777120965.2745,0.00016999244689941,1777120965.274,1777120965.2745,0.00043892860412598
251,5356,1777120965.4304,1777120965.4305,0.00016093254089355,1777120965.4301,1777120965.4305,0.00038886070251465
252,7460,1777120965.5837,1777120965.5839,0.00017094612121582,1777120965.5835,1777120965.5839,0.00039005279541016
253,6603,1777120965.7244,1777120965.7246,0.00017380714416504,1777120965.7241,1777120965.7246,0.00041604042053223
254,6060,1777120965.8962,1777120965.8964,0.0001828670501709,1777120965.896,1777120965.8964,0.00037193298339844
